customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01494,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Bank transfer,23.3,513.09,Yes
CUST-01495,Male,0,No,No,11,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,86.97,956.67,Yes
CUST-01496,Female,0,Yes,No,53,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,45.2,2395.6,No
CUST-01497,Female,0,No,No,0,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,87.28,26.92,No
CUST-01498,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,91.79,0.0,Yes
CUST-01499,Male,0,No,No,44,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,49.06,2168.71,No
CUST-01500,Male,0,No,Yes,45,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,115.17,5190.32,No
CUST-01501,Female,0,No,Yes,47,No,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,97.02,4559.94,No
CUST-01502,Female,0,No,No,6,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Electronic check,55.47,399.75,Yes
CUST-01503,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,One year,No,Bank transfer,60.04,574.81,No
CUST-01504,Male,0,No,No,14,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.02,1274.28,No
CUST-01505,Male,0,Yes,No,39,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Mailed check,49.01,1911.39,No
CUST-01506,Female,0,Yes,No,10,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer,48.13,481.3,No
CUST-01507,Female,0,No,No,55,Yes,No,DSL,Yes,Yes,One year,No,Mailed check,81.74,4495.7,No
CUST-01508,Female,0,No,No,45,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,31.75,1428.75,Yes
CUST-01509,Female,0,No,No,44,Yes,Yes,DSL,Yes,No internet service,One year,No,Bank transfer,119.32,5250.08,Yes
CUST-01510,Male,0,Yes,No,12,Yes,Yes,No,No,No,Two year,Yes,Credit card,47.3,567.6,No
CUST-01511,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,Two year,No,Bank transfer,57.04,1487.07,No
CUST-01512,Male,0,Yes,Yes,49,No,Yes,DSL,No internet service,No,One year,Yes,Electronic check,40.88,2003.12,No
CUST-01513,Male,0,Yes,No,60,Yes,No,DSL,No,No internet service,One year,No,Mailed check,83.64,5018.4,Yes
CUST-01514,Female,0,Yes,Yes,12,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,24.17,290.04,Yes
CUST-01515,Female,0,Yes,Yes,11,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,112.64,1254.97,No
CUST-01516,Male,1,Yes,No,28,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,49.01,1372.28,Yes
CUST-01517,Male,1,No,Yes,19,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,112.59,2139.21,Yes
CUST-01518,Female,0,Yes,No,30,Yes,Yes,DSL,No internet service,No internet service,Two year,Yes,Credit card,43.86,1357.47,No
CUST-01519,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,70.41,492.87,No
CUST-01520,Female,0,Yes,No,23,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,88.91,2071.19,Yes
CUST-01521,Male,0,No,Yes,38,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,80.49,3129.69,Yes
CUST-01522,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,Two year,No,Electronic check,70.27,2248.64,No
CUST-01523,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,98.43,4035.63,Yes
CUST-01524,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,65.99,923.86,No
CUST-01525,Male,0,Yes,No,67,No,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,51.98,3482.66,No
CUST-01526,Male,0,No,No,64,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,91.3,5893.22,Yes
CUST-01527,Male,0,Yes,Yes,31,Yes,Yes,DSL,No internet service,No,Two year,Yes,Electronic check,113.6,3521.6,No
CUST-01528,Female,0,No,Yes,10,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,79.34,894.96,Yes
CUST-01529,Female,0,Yes,Yes,36,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Credit card,46.53,1675.08,Yes
CUST-01530,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,95.81,1724.58,Yes
CUST-01531,Female,0,No,No,50,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,95.72,4852.31,Yes
CUST-01532,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Bank transfer,45.22,1492.26,No
CUST-01533,Male,1,No,Yes,70,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,57.23,4011.57,No
CUST-01534,Male,0,Yes,No,59,No,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,32.38,1937.62,No
CUST-01535,Female,1,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,26.13,1414.52,No
CUST-01536,Male,1,Yes,Yes,11,Yes,No,DSL,No internet service,Yes,Two year,Yes,Bank transfer,100.35,1148.57,No
CUST-01537,Female,0,No,No,61,Yes,Yes,DSL,No internet service,No internet service,One year,No,Credit card,56.0,3429.11,No
CUST-01538,Female,0,No,No,65,Yes,No phone service,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,46.69,3099.63,Yes
CUST-01539,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,44.12,2142.03,No
CUST-01540,Male,1,Yes,Yes,39,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Bank transfer,25.63,1032.06,Yes
CUST-01541,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Two year,Yes,Bank transfer,118.46,2724.58,No
CUST-01542,Female,0,No,No,49,Yes,No,DSL,No internet service,Yes,One year,Yes,Mailed check,55.44,2724.15,No
CUST-01543,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,34.75,2369.31,Yes
CUST-01544,Female,0,Yes,Yes,42,Yes,No,DSL,No,No,Two year,Yes,Credit card,106.14,4457.88,No
CUST-01545,Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,91.76,1503.09,No
CUST-01546,Female,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,85.59,4621.86,No
CUST-01547,Male,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,48.32,1594.56,No
CUST-01548,Male,1,No,No,69,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,60.38,4173.7,No
CUST-01549,Female,0,No,Yes,59,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,103.79,6123.61,Yes
CUST-01550,Male,1,No,No,50,Yes,No,DSL,No internet service,Yes,Two year,Yes,Mailed check,83.27,4176.14,No
CUST-01551,Male,0,No,No,72,Yes,No phone service,No,No,No,Month-to-month,No,Bank transfer,53.26,3834.72,No
CUST-01552,Male,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,One year,No,Credit card,29.15,1020.0,No
CUST-01553,Female,0,Yes,No,33,Yes,Yes,DSL,Yes,No internet service,Two year,Yes,Credit card,109.83,3624.39,No
CUST-01554,Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,No internet service,One year,No,Credit card,115.46,1827.67,No
CUST-01555,Male,0,No,No,17,No,No,Fiber optic,No internet service,No internet service,One year,Yes,Bank transfer,91.32,1552.44,No
CUST-01556,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,Two year,No,Bank transfer,88.52,3318.08,Yes
CUST-01557,Male,0,Yes,No,42,Yes,No,No,No,No,Month-to-month,No,Mailed check,72.85,3059.7,No
CUST-01558,Male,1,Yes,No,31,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,117.09,3655.83,Yes
CUST-01559,Male,1,Yes,No,6,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,88.8,569.42,Yes
CUST-01560,Male,0,No,No,45,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,25.83,1162.35,Yes
CUST-01561,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,27.36,1641.6,No
CUST-01562,Female,0,No,No,17,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,116.28,1976.76,Yes
CUST-01563,Female,0,Yes,No,70,Yes,Yes,No,Yes,No,Two year,No,Electronic check,114.21,7994.7,No
CUST-01564,Male,1,No,No,39,Yes,Yes,DSL,No internet service,No,Two year,Yes,Credit card,74.9,2962.8,No
CUST-01565,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,39.84,1954.24,Yes
CUST-01566,Male,0,Yes,No,4,No,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,77.52,310.08,No
CUST-01567,Female,1,No,No,53,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,95.88,5081.64,Yes
CUST-01568,Male,0,Yes,No,57,Yes,No,DSL,No internet service,No internet service,One year,Yes,Electronic check,18.84,1073.88,No
CUST-01569,Female,1,Yes,Yes,21,No,No,DSL,No,No,Month-to-month,Yes,Electronic check,101.93,2140.53,Yes
CUST-01570,Female,0,No,No,37,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Electronic check,65.41,2420.17,No
CUST-01571,Female,0,No,Yes,48,Yes,No,DSL,No internet service,No,One year,Yes,Bank transfer,65.24,3131.52,No
CUST-01572,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No internet service,No,One year,No,Electronic check,62.3,0.0,Yes
CUST-01573,Female,0,No,No,35,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,88.57,3102.52,No
CUST-01574,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,39.37,1105.4,Yes
CUST-01575,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,79.88,2715.92,Yes
CUST-01576,Male,0,No,No,59,No,Yes,No,No,No,Month-to-month,Yes,Credit card,22.5,1327.5,Yes
CUST-01577,Female,0,No,Yes,61,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,100.76,6148.85,Yes
CUST-01578,Female,0,No,No,45,No,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,101.18,4574.43,No
CUST-01579,Male,0,Yes,No,60,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card,49.81,3074.44,No
CUST-01580,Female,0,Yes,Yes,64,No,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,28.75,1840.0,No
CUST-01581,Female,0,Yes,No,25,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,94.27,2358.46,No
CUST-01582,Male,0,Yes,No,34,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,65.96,2303.34,Yes
CUST-01583,Female,0,No,Yes,56,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,112.35,6291.6,Yes
CUST-01584,Female,0,Yes,Yes,62,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,54.06,3379.53,No
CUST-01585,Female,0,Yes,No,3,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,103.83,337.65,Yes
CUST-01586,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,20.58,874.68,Yes
CUST-01587,Male,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Credit card,96.82,4260.08,Yes
CUST-01588,Male,1,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,87.18,3312.84,Yes
CUST-01589,Female,0,No,No,64,Yes,No,No,No,Yes,One year,Yes,Credit card,71.68,4587.52,No
CUST-01590,Female,0,Yes,No,21,No,No phone service,DSL,Yes,No internet service,One year,No,Electronic check,110.86,2328.06,No
CUST-01591,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Mailed check,114.09,1140.9,Yes
CUST-01592,Female,0,No,No,36,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,112.83,4087.88,No
CUST-01593,Female,1,No,No,50,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,78.98,3990.99,Yes
CUST-01594,Female,0,No,No,57,Yes,No,No,Yes,No,One year,Yes,Mailed check,70.98,4045.86,No
CUST-01595,Female,0,No,No,6,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Credit card,45.44,317.59,No
CUST-01596,Female,0,Yes,No,7,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,34.53,241.71,Yes
CUST-01597,Male,0,Yes,No,50,Yes,Yes,DSL,No internet service,No,Two year,Yes,Credit card,74.82,3741.0,No
CUST-01598,Female,0,No,No,22,Yes,Yes,DSL,No,No internet service,Two year,No,Mailed check,33.15,730.65,No
CUST-01599,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,35.56,289.32,No
CUST-01600,Female,0,No,No,45,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Credit card,54.39,2515.26,Yes
CUST-01601,Male,0,No,No,37,Yes,No,Fiber optic,No internet service,No,One year,No,Electronic check,37.05,1402.54,Yes
CUST-01602,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,69.18,843.98,Yes
CUST-01603,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,85.7,514.2,No
CUST-01604,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer,89.19,891.9,No
CUST-01605,Male,0,Yes,Yes,49,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,72.34,3544.66,Yes
CUST-01606,Female,1,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,71.22,4700.52,Yes
CUST-01607,Male,0,No,Yes,40,No,No,DSL,No internet service,No,One year,No,Electronic check,66.43,2743.48,No
CUST-01608,Female,1,Yes,No,28,Yes,No phone service,No,Yes,No,Two year,No,Credit card,43.02,1204.56,No
CUST-01609,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,No,Electronic check,84.73,3059.39,No
CUST-01610,Male,0,No,No,55,Yes,Yes,No,No,No internet service,Two year,Yes,Mailed check,85.02,4676.1,No
CUST-01611,Female,0,No,No,15,No,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,44.09,661.35,No
CUST-01612,Female,0,No,Yes,43,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.46,3854.15,Yes
CUST-01613,Male,0,Yes,No,49,Yes,Yes,No,Yes,No,One year,Yes,Credit card,105.52,5177.95,No
CUST-01614,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,78.66,5564.23,No
CUST-01615,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,No,Yes,Two year,No,Electronic check,29.99,149.95,Yes
CUST-01616,Male,1,No,No,17,Yes,No phone service,No,Yes,Yes,One year,Yes,Credit card,51.38,873.46,No
CUST-01617,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer,27.46,494.28,No
CUST-01618,Female,0,No,No,50,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,48.81,2451.52,No
CUST-01619,Male,0,No,Yes,65,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Bank transfer,39.62,2628.88,No
CUST-01620,Male,0,No,No,2,No,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,74.57,200.81,No
CUST-01621,Female,0,Yes,No,53,No,Yes,DSL,No,No,Month-to-month,No,Bank transfer,61.2,3329.31,No
CUST-01622,Female,0,No,No,48,Yes,Yes,DSL,Yes,No,One year,No,Electronic check,91.71,4402.08,Yes
CUST-01623,Female,1,No,No,27,No,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,55.03,1502.41,No
CUST-01624,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,No,One year,No,Electronic check,33.78,1272.25,No
CUST-01625,Male,0,No,No,27,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,42.07,1135.89,Yes
CUST-01626,Male,0,Yes,No,31,No,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,73.67,2331.75,Yes
CUST-01627,Male,1,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,63.89,2555.6,No
CUST-01628,Male,0,No,No,35,Yes,Yes,DSL,No internet service,No internet service,Two year,Yes,Bank transfer,22.35,782.25,No
CUST-01629,Female,0,No,Yes,35,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Mailed check,39.41,1379.35,No
CUST-01630,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,48.27,3288.5,Yes
CUST-01631,Male,0,No,No,9,Yes,Yes,DSL,No internet service,No,Two year,Yes,Credit card,91.99,827.91,No
CUST-01632,Female,0,No,No,69,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,92.5,6429.99,No
CUST-01633,Male,0,Yes,No,71,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.19,6333.82,No
CUST-01634,Male,0,No,No,62,No,No,No,No internet service,No internet service,Two year,No,Bank transfer,101.48,6291.76,No
CUST-01635,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,107.14,2305.3,Yes
CUST-01636,Male,0,No,No,19,No,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,25.25,479.75,No
CUST-01637,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,68.29,2185.28,No
CUST-01638,Male,0,No,No,14,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer,33.19,464.66,No
CUST-01639,Female,0,No,No,6,Yes,No,Fiber optic,No,No,One year,Yes,Credit card,54.11,324.66,Yes
CUST-01640,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,85.65,4196.85,Yes
CUST-01641,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,79.37,714.33,Yes
CUST-01642,Male,0,No,No,36,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Credit card,31.11,1119.96,No
CUST-01643,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,Two year,No,Mailed check,95.22,5546.58,No
CUST-01644,Male,1,No,No,62,Yes,No,DSL,No,No,Month-to-month,No,Credit card,98.28,6227.48,Yes
CUST-01645,Male,0,Yes,No,20,No,No,DSL,Yes,Yes,One year,No,Bank transfer,32.2,647.69,No
CUST-01646,Male,0,Yes,No,36,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Electronic check,80.8,2908.8,Yes
CUST-01647,Female,0,Yes,Yes,44,Yes,Yes,DSL,No,Yes,One year,No,Electronic check,114.41,5147.31,No
CUST-01648,Male,0,Yes,Yes,13,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,27.58,432.39,Yes
CUST-01649,Female,0,No,Yes,42,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,34.79,1488.7,Yes
CUST-01650,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,96.08,3081.42,Yes
CUST-01651,Female,0,No,No,2,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,52.37,124.5,Yes
CUST-01652,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,115.47,4965.21,No
CUST-01653,Male,0,No,Yes,34,Yes,No,No,No,No,Two year,Yes,Mailed check,81.69,2777.46,No
CUST-01654,Female,0,Yes,No,24,Yes,No,DSL,No,No internet service,Two year,Yes,Credit card,67.29,1658.66,No
CUST-01655,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,52.44,439.27,Yes
CUST-01656,Female,0,No,No,61,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,42.39,2585.79,No
CUST-01657,Male,1,No,No,17,Yes,No,DSL,No internet service,No internet service,Two year,Yes,Electronic check,84.3,1433.1,No
CUST-01658,Male,1,No,No,27,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Mailed check,78.39,2116.53,No
CUST-01659,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,54.51,599.61,No
CUST-01660,Male,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,111.61,7046.65,No
CUST-01661,Male,0,No,Yes,1,Yes,No,DSL,No internet service,No,Month-to-month,No,Bank transfer,95.7,132.95,Yes
CUST-01662,Female,0,No,No,58,Yes,Yes,DSL,No,No internet service,Two year,No,Bank transfer,44.53,2582.74,No
CUST-01663,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Credit card,114.22,4111.92,No
CUST-01664,Male,0,No,No,3,No,No,DSL,No internet service,Yes,Month-to-month,No,Electronic check,95.06,285.18,Yes
CUST-01665,Female,0,No,No,40,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,109.5,4380.0,No
CUST-01666,Female,0,No,No,44,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,31.89,1482.58,No
CUST-01667,Male,0,Yes,No,33,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,21.37,708.55,No
CUST-01668,Male,0,Yes,Yes,12,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,68.28,915.81,No
CUST-01669,Female,0,Yes,No,6,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,63.71,421.88,No
CUST-01670,Female,0,Yes,No,31,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,106.72,3308.32,Yes
CUST-01671,Male,1,No,Yes,22,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Bank transfer,35.56,789.09,Yes
CUST-01672,Female,0,Yes,No,48,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,20.41,979.68,No
CUST-01673,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card,71.98,5110.58,No
CUST-01674,Male,1,Yes,No,46,Yes,No,DSL,No internet service,No internet service,Two year,Yes,Mailed check,36.11,1661.06,No
CUST-01675,Male,1,Yes,No,36,No,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,23.05,869.35,No
CUST-01676,Male,0,Yes,No,47,Yes,No,No,No,No,Month-to-month,No,Bank transfer,20.27,952.69,No
CUST-01677,Male,0,No,No,28,Yes,No phone service,No,Yes,No internet service,Two year,No,Bank transfer,32.53,910.84,No
CUST-01678,Female,0,No,Yes,36,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,56.34,2028.24,No
CUST-01679,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,No internet service,Two year,Yes,Electronic check,108.16,2447.09,No
CUST-01680,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,95.58,3536.46,No
CUST-01681,Female,0,Yes,No,43,No,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,72.08,3099.44,Yes
CUST-01682,Male,0,Yes,No,4,Yes,No,DSL,No,No,Month-to-month,No,Credit card,61.9,247.6,No
CUST-01683,Male,0,No,No,51,Yes,No,DSL,No internet service,Yes,Two year,Yes,Credit card,64.49,3305.36,No
CUST-01684,Male,0,No,No,39,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,108.23,4225.33,No
CUST-01685,Male,0,No,No,10,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Credit card,91.91,967.23,Yes
CUST-01686,Female,0,No,No,1,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,35.55,35.55,Yes
CUST-01687,Male,0,Yes,No,34,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,113.85,3959.59,No
CUST-01688,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,One year,No,Bank transfer,96.84,4260.96,Yes
CUST-01689,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No,One year,No,Credit card,21.48,1037.13,No
CUST-01690,Female,0,No,No,34,Yes,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Credit card,69.23,2377.31,Yes
CUST-01691,Female,1,Yes,Yes,71,Yes,No phone service,No,Yes,Yes,Two year,Yes,Mailed check,84.58,6005.18,No
CUST-01692,Female,0,No,No,31,Yes,No,No,No,No,One year,No,Mailed check,24.22,751.54,No
CUST-01693,Male,0,No,No,67,Yes,Yes,DSL,Yes,No internet service,One year,Yes,Bank transfer,54.01,3618.67,No
CUST-01694,Male,0,No,Yes,70,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,84.13,5922.73,Yes
CUST-01695,Female,0,Yes,Yes,38,No,No,DSL,No,Yes,Two year,No,Mailed check,101.24,3855.09,No
CUST-01696,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,117.67,5531.87,Yes
CUST-01697,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,30.41,1094.76,Yes
CUST-01698,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Credit card,82.51,4896.39,No
CUST-01699,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,Two year,No,Electronic check,109.06,358.5,No
CUST-01700,Male,1,No,No,22,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,91.13,2004.86,Yes
CUST-01701,Female,0,Yes,No,13,Yes,No,DSL,No internet service,No,Two year,Yes,Electronic check,82.5,1104.49,No
